date,news_text
2015/11/11,Ireland says EU tax decision on Apple probably after Christmas $AAPL
2015/11/11,Dominovas Energy Due Diligence Report: Lands Big Fuel Cell Commitment $DNRG
2015/11/11,"Largest open interest increases among single stock options for 11/11 include $GE, $AAPL, $SUNE, $SYF, and $NBG."
2015/11/11,"RT @GBMhomebroker: $AAPL anuncia #AppleMusic para  Android. Al momento, no supera a @Spotify en suscriptores. #Clubdetraders"
2015/11/11,"I've personally had low expt's for the Pro. Contrary to Tim Cook (whom I much admire), I still need a notebook $AAPL"
2015/11/11,Tech ETFs Tumble On Downbeat Apple iPhone Report $AAPL
2015/11/11,SUNE Skyworks Solutions Inc. Exchange
2015/11/11,@DougKass douggie u have been short $AAPL since $85.
2015/11/11,China shares struggle ahead of fresh crop of data $AAPL $GOOG $PCLN $K #wlst
2015/11/11,Explore key numbers and pros and cons for $AAPL
2015/11/11,"$AAPL:

Apple Inc. (NASDAQ:AAPL) Stock PT Range: $122-$179:"
2015/11/11,"RT @StockNewsWires: $SUNE $BAC $AAPL:

Most Active Stocks: SunEdison, (NYSE:SUNE), Bank of America …:"
2015/11/11,RT @TheStreetTech: 7 Best iPad Pro Reviews to Read Before You Buy One $AAPL
2015/11/11,Who’ll Win America’s Streaming TV Battle?  $VIA  $GOOGL  $FOX Also $WMT  $AAPL  $DISH  $MSFT … … … … … … … … … … …
2015/11/11,@hedgefundclone @WrigleyTom and no $AAPL on the list...
2015/11/11,RT @FoolHeadlines: The 1 Key Figure From Apple Inc.'s Third Quarter That You Need to Know
2015/11/11,Back in $AAPL Nov monthly 120C this time at .64
2015/11/11,"$AAPL overvalued startups will die at some point. layoffs will be the start. 
#appocylapse"
2015/11/12,RT @LaMonicaBuzz: $PYPL down again #premarket after 2% slide yesterday. Reports of $AAPL Venmo competitor weighing on PayPal. What will it …
2015/11/12,filzstueck: filzstueck: filzstueck: satish_kumar21: filzstueck: filzstueck: filzstueck: satish_kumar21: satish_kumar21: $AAPL $GOOGL $BBRY …
2015/11/12,Track curated news and tweets for multiple tickers- US Tech Giants
2015/11/12,RT @JamesLiamCook: Apple pulled a popular Instagram client from the App Store after someone found it was harvesting passwords $AAPL $FB htt…
2015/11/12,$AAPL - Synaptics Incorporated Catches a Break as this Apple Inc. Chip Project Reportedly Falls Behind Sched
2015/11/12,"$AAPL Percent Change Updated Wednesday, November 11, 2015 7:11:15 PM $DOG $IBM $DE $ATVI"
2015/11/12,"アップル株なんとかしないとな、次の四半期決算は地獄を見そうな気がする！
それまでに1度離したいけど今の時点でかなり損してるからな?
$AAPL"
2015/11/12,"AAPL Apple, Inc. Change"
2015/11/12,Apple's iPad Pro says: 'Goodbye PCs!' $AAPL $MSFT $GOOGL
2015/11/12,RT @gerardtbaker: Apple is in talks to launch a mobile person-to-person payment service rivaling Venmo
2015/11/12,RT @BoardCentral: Top Stock searches on message boards and Twitter: $UPOT $SPY $AAPL $IWM $QQQ (10:30 am) #stocks #finance #stockmarket #St…
2015/11/12,RT @JamesLiamCook: Apple pulled a popular Instagram client from the App Store after someone found it was harvesting passwords $AAPL $FB htt…
2015/11/12,L $AAPL Dec18 120C @ 2.04. Risk is a close below 115.
2015/11/12,$AAPL Apple makes third 10.11.2 beta available to public testers
2015/11/12,RT @Bidnessetc: Apple Uses R&amp;D Initiative To Get Around Indonesian Law -
2015/11/12,RT @alexrmacleod: $AAPL  $MSFT  $GOOG  $AMZN  $FB  $MA  $BABA  $NFLX
2015/11/12,"PayPal will see limited impact from competition, says Baird $PYPL $AAPL $XOOM: Full Story"
2015/11/12,$AAPL - YouTube se lance dans la musique en streaming
2015/11/12,"$GS Stock Price Updated Thursday, November 12, 2015 05:11:10 AM $XLF $AAPL $PYPL $RGLD"
2015/11/12,Track trending assets in 1 watchlist #FTSE100 $AAPL $AMZN $ANGI $JCP
2015/11/12,RT @gerardtbaker: Apple is in talks to launch a mobile person-to-person payment service rivaling Venmo
2015/11/12,"$AAPL - The U.S. Leads the Smart Home Market, but Which Company Dominates?"
2015/11/12,RT @LearnBonds: Apple Inc. (AAPL) Striking Serious iPad Pro Deals with Business Sector
2015/11/12,RT @FoolHeadlines: Are Apple Inc.'s Mobile CPU Designs No Better Than Qualcomm Inc.'s?
2015/11/12,RT @KennyPolcari: Stock Market Seesaws Amid Fed Rate Hike Potential
2015/11/12,Twitter Stock buzz: $EURUSD $USDJPY $GOOGL $USD $AAPL (10:31 am) #stocks #finance #stockmarket #StockPicks … …
2015/11/12,$SPY $AAPL $USO $AMZN $GOOGL $FB $VRX please see. As always good input..
2015/11/12,RT @JamesLiamCook: Apple pulled a popular Instagram client from the App Store after someone found it was harvesting passwords $AAPL $FB htt…
2015/11/12,"$FB &amp; BABA trades expires tomorrow, See trades and profits visit my website. I should start a trade in $AAPL Monday Morning..."
2015/11/12,filzstueck: filzstueck: satish_kumar21: filzstueck: filzstueck: satish_kumar21: $AAPL $GOOGL $BBRY $MSFT #Priv The mobile world's walls are…
2015/11/12,The Apple Watch Review
2015/11/12,Why Microsoft Also Might Win The Enterprise Hardware Sector
2015/11/13,Analysts Set Apple Target Price at $144.65 $AAPL
2015/11/13,We'll be reviewing today's playbook on chat audio in 10 mins for members. Reviewing: $NFLX $GOOGL $AMZN $AAPL $FOS…
2015/11/13,RT @mjcharts: Join
2015/11/13,$AAPL - The Upside of Being Miserable
2015/11/13,RT @satish_kumar21: Here are my gains and losses for the week:
2015/11/13,YasserAlmutlaq upgraded $AAPL to MODERATE BUY
2015/11/13,$GOOGL $AAPL $P
2015/11/13,RT @Kgirljohnson: $AAPL Hey there new all time highs! Thanks for all the fish! How you doin @BAMinvestor and How's your old prediction of $…
2015/11/13,$AAPL #internalreading -7.5; bearish leading indicator for $QQQ
2015/11/13,Marketmakers fuck all of you gamblers!!! $AAPL $FB $TSLA $GOOGL
2015/11/13,Monitor your watchlist of assets for tweets- US Tech Giants
2015/11/13,"satish_kumar21: – $AAPL, $AMZN, $GOOGL Team Up In #FinTech Coalition"
2015/11/13,RT @Stockology101: Apple cancelling Beats Music subscriptions:
2015/11/13,Everyone who didn't catch this Drive start looking for unfair lows $SPY $AAPL
2015/11/13,Prayers to the people in #Paris. Be safe all! 5 losing days with last 2 significant down days. This drop came a wk behind. $AAPL got me.
2015/11/13,"$AAPL:

Apple Lower For Fifth Day In A Row:"
2015/11/13,$DNRG - #Stocks #Chart #Fuelcell $FCEL $BLDP $PLUG $CPST $HYGS $ABAT $AAPL $NFLX $PCLN $AMZN $SIRI $MNST $FXCM $NBG
2015/11/13,$SPY AVXL $BABA $AAPL THe only curse is the curse on the Ugly Tout
2015/11/13,"@BryanReed22 Dude, I just saw that. I gotta tap that right now $AAPL"
2015/11/13,toptickertweets $SPY $AAPL $GOOGL $DAX $FIT #FinTech #FinServ
2015/11/13,"Benjamin Gambill a young rising tiger seed, sold out $VRX $AXTA $AAPL $DIS and other 20+ stocks in Q3."
2015/11/13,"RT @RiCHi: #Apple killing #music streaming service? #Beats me.
@Computerworld #ITBW $AAPL"
2015/11/13,"Ejecutado 8520 venta Stop de $AAPL a 114.88, 2015-11-13 14:39:07UTC, ID407452..."
2015/11/13,RT @theflynews: Apple could launch second-gen Apple Watch by June of 2016:
2015/11/13,$AVXL $TWTR $AAPL $EROS  I publically mocked John Welsh for this trade all the way from $10.  now 6.50
2015/11/13,"At this valuation, $FIT is now cheaper than Beats when $AAPL bought it, maybe somebody will make a offer"
2015/11/13,"[Admin] It's still Beta, but I'm about to launch a new CHART REVIEW website.  Did $NFLX $AMZN $AAPL $FB and more. -"
2015/11/13,$JCP we are coming into a holiday season pretty strong and you are not going to buy a third iPad for everyone... I don't think $AAPL $FB
2015/11/14,RT satish_kumar21: Track trending assets in 1 watchlist #Greferendum $AAPL $FB $GOOGL $SPX … …
2015/11/14,At last count on
2015/11/14,"I'm a big fan of $AAPL and believe it will go much higher over time. But 2016, particularly the first half, is looking like it will be rough"
2015/11/14,RT satish_kumar21: toptickertweets $SPY $AAPL $SPX $GOOGL $GPRO #FinTech #FinServ
2015/11/14,"#Prayers4Paris $GSAT, $AAPL"
2015/11/14,RT @1DannyStewart: #StockNerds show about to start #stocks #bonds #commodities #GOLD $AAPL $GOOGL $NFLX &amp; more
2015/11/14,$AAPL ProfitSnatcher: Well played:).  Did not see this drop.: ProfitSnatcher
2015/11/14,"Ending another week with multiple Wins on swing trades $KSS, $GMCR, $AAPL, $SPY, $DIA, $AMZN, $VXX 40%-342% ROC #D-UP! #TeamHouse #Options"
2015/11/14,"CAT Caterpillar, Inc. 52Wk High"
2015/11/15,"RT satish_kumar21: $GOOGL $GOOG $AAPL $P:

YouTube Red vs. the World:"
2015/11/15,Apple: The New ARMs Race $AAPL
2015/11/15,Apple Ring: Newest Patent Application Is A Touch Screen Enabled Wearable For Your Finger $AAPL
2015/11/15,Binary options buddy mt4
2015/11/15,RT @ClearGrip: PortfolioBuzz: CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA
2015/11/15,RT @alphatrends: my VIDEO
2015/11/16,RT @tradewithjoe: Scanning For Doubles -
2015/11/16,toptickertweets $DAX $SPY $AAPL $GOOGL $FB #FinTech #FinServ
2015/11/16,"$EBAY Recent News Updated Monday, November 16, 2015 02:07:02 AM $CCE $AAPL $CAT $USO"
2015/11/16,Track trending assets in 1 watchlist $AAPL $DJIA $FB $GOOGL $TATA
2015/11/16,RT @PortfolioBuzz: Having 10 different news tabs open for $AAPL $DB $BP? We give you 1
2015/11/16,Via BUZZ_Just_In: Tickers trending on TWTR in last 1 hour #FTSE100 $AAPL $USDJPY $SENSEX $GBPUSD …
2015/11/16,toptickertweets $DAX $SPY $AAPL $GOOGL $FB #FinTech #FinServ
2015/11/16,"Access curated tweets- high relevancy, less spam- US Tech Giants"
2015/11/16,"Monday links: staying private, a hotel take-under and tech-free meetings."
2015/11/16,RT @TopStockTiger: GOOD MORNING TIGERS LETS HAVE A KILLER DAY AGAIN !!!! $VNTH $UCPA $KWBT $TLFX ON DECK !!! $AAPL $SLIO $MNKD $FB
2015/11/16,#StockNerds podcast from Sat show u 2 to know 4 this week $AAPL $GOOGL $SPY $QQQ
2015/11/16,RT tradewithjoe: Scanning For Doubles -
2015/11/16,"RT @LadyStockMarket: $AAPL #Apple en cash= $192mil millones (entre cash y bonos) 
#Argentina BCRA = $26mil millones (en papelitos de colore…"
2015/11/16,"$AAPL - Is Demand for Apple, Inc.'s New iPhone 6s Slowing?"
2015/11/16,Track trending assets in 1 watchlist $AAPL $DJIA $FB $GOOGL $TATA
2015/11/16,RT @businessinsider: Tim Cook says that Apple will never make a combined MacBook and iPad $AAPL
2015/11/16,"RT kthirum1: RT satish_kumar21: A to ‘C ya!”: #Alibaba, #Alphabet, #Apple stocks dumped by #Appaloosa $AAPL $GOOGL…"
2015/11/16,Watch Idea - Gappers: $AZN $HOT $MAR $CLVS $AAPL $PCLN #stocks #trading #options  -r
2015/11/16,Via STERLINGMHOLMES: Via nafi9918: RT PortfolioBuzz: Track trending assets in 1 watchlist #FTSE100 $AAPL $EURJPY $…
2015/11/16,Worst sentiment for SP1500 stocks at midday: $GOOG $AAPL $EBS $ARW $WCN (2015/11/16) #sentiment #stock #alexandria
2015/11/16,Apple predicted to launch A9-powered 4-inch iPhone in mid-2016 $AAPL $GOOGL $INTL $MSFT
2015/11/16,Tickers trending on TWTR in last 1 hour $AAPL $DB $DJIA $FB $GOOGL
2015/11/16,"RT $TSLA HFT Algos BROKE 210.50 in SIGMA-X, CROSSFINDER, ATS, LX @ 11:40, P/T 198.00 #Quant $MSFT $GPRO $GOOG $AMZN $NFLX $FB $AAPL $QQQ"
2015/11/16,RT @JustinPulitzer: Weekend Review VIDEO (11/15): $VIX $TLT $USO $XOM $IBB $VRX $M $SKX $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $FIT $MBLY htt…
2015/11/16,$AAPL calls working well so far
2015/11/16,"RT @OphirGottlieb: One-time, and one-time only:

CML Pro: Five Mind Blowing Charts:"
2015/11/16,RT @DayTradersGroup: Highly traded options
2015/11/16,German watchdog investigates Apple and Amazon audiobooks agreement $AAPL
2015/11/16,$AAPL up 1%. Curated reasons here
2015/11/16,Track trending assets in 1 watchlist $AAPL $DJIA $FB $GOOGL $TATA
2015/11/16,$AAPL Someone bought 12000 shares for 1 million
2015/11/16,RT @PortfolioBuzz: CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA
2015/11/16,"$FB has given up all its post-earnings gains and then some. Joining $AAPL among tech big caps that have done same. $AMZN, $GOOG still good"
2015/11/16,$AAPL - 3 Improvements That Apple Inc. May Bring to the A10 Processor Next Year
2015/11/16,"RT @kthirum1: RT kthirum1: RT FalconStocks: TRULY UNBIASED #PENNYSTOCKS
Sample Report:"
2015/11/17,AG First Majestic Silver Corp. Dividend
2015/11/17,Photos of official $AAPL Watch dock packaging hit the web (Updated: new pics)
2015/11/17,Quidel Corporation Is A Sell
2015/11/17,RT
2015/11/17,RT @CenterTrading: The Secret Law of Attraction – So Inspiring!
2015/11/17,RT @philstockworld: Terrific Tuesday - G20 Fixes EVERYTHING! #G20 #UNG $AAPL $SPY $DIS $FXI #TradingWebinar --
2015/11/17,RT LearnBonds: Apple Inc. (AAPL) Folly Could Hurt Healthcare Says Ex-Designer $AAPL #Apple
2015/11/17,Crescent Point Energy - The Long Term Looks Good
2015/11/17,"RT @kthirum1: RT UPTRENDZz: $GRCU LOOKING FOR THE NEXT LEG

$CMGO $VAPE $AMZZ $TDEY $PVSP $SIPC $TBEV $NRTI $ACOL $AAPL $GOOGL $…"
2015/11/17,"$PYPL $AAPL:

Why Apple’s New Apple Pay P2P Payment Service Won’t Hinder …:"
2015/11/17,RT @philstockworld: Terrific Tuesday - G20 Fixes EVERYTHING! #G20 #UNG $AAPL $SPY $DIS $FXI #TradingWebinar --
2015/11/17,New Post: $AAPL outlook for November 17 2015
2015/11/17,RT kthirum1: Track trending assets in 1 watchlist $V $AMZN $GOOGL $AAPL $GBPUSD
2015/11/17,RT kthirum1: Track trending assets in 1 watchlist $V $AMZN $GOOGL $AAPL $GBPUSD
2015/11/17,RT @kthirum1: RT RJB_trading2:
2015/11/17,#Einhorn boosts stake in $AAPL and #Soros boosts stake in $NFLX  Quarterly #13F
2015/11/17,Scanning For Doubles -
2015/11/17,Apple Takes 94% Of Smartphone Industry Profit $AAPL
2015/11/17,toptickertweets $AAPL $SPY $CLVS $FB $GOOGL #FinTech #FinServ
2015/11/17,Tickers trending on TWTR in last 1 hour $AAPL $AMZN $FB $GBPUSD $GOOGL
2015/11/17,RT @LearnBonds: AAPL Stock: 4 Huge Investors Just Backed Apple Inc. $AAPL #Apple
2015/11/17,"RT @LadyStockMarket: $AAPL #Apple en cash= $192mil millones (entre cash y bonos) 
#Argentina BCRA = $26mil millones (en papelitos de colore…"
2015/11/17,RT @philstockworld: Terrific Tuesday - G20 Fixes EVERYTHING! #G20 #UNG $AAPL $SPY $DIS $FXI #TradingWebinar --
2015/11/17,RT @philstockworld: Terrific Tuesday - G20 Fixes EVERYTHING! #G20 #UNG $AAPL $SPY $DIS $FXI #TradingWebinar --
2015/11/17,"RT @allstarcharts: In case you missed the live periscope earlier, here is the replay $XAL $JBLU $XLY $XRT $TSLA $TLT $QQQ $AAPL"
2015/11/17,RT kthirum1: Apple Takes 94% Of Smartphone Industry Profit?$AAPL
2015/11/17,"Apple Inc. iPhone 7 Specs, Release Date Blown Wide Open  $AAPL #aapl #applenews #Apple"
2015/11/17,Apple is buying back shares like there's no tomorrow  $AAPL #aapl #applenews #Apple
2015/11/17,Ifo World Economic Climate Indicator Q4
2015/11/17,RT @DanielEran: Apple inhaling 94% of smartphone profits while selling 14.5% of units
2015/11/17,RT @arfiarf: $AAPL watch on iphone
2015/11/17,"RT @Benzinga: #iPhone 6 Upgrade Cycle Can Still Boost Apple, Says Canaccord $AAPL"
2015/11/17,RT @philstockworld: Terrific Tuesday - G20 Fixes EVERYTHING! #G20 #UNG $AAPL $SPY $DIS $FXI #TradingWebinar --
2015/11/17,really nice civergence $FB vs. $AAPL $NFLX $GOOGL
2015/11/17,Apple Inc. (AAPL) Folly Could Hurt Healthcare Says Ex-Designer $AAPL #Apple
2015/11/18,"RT Trade of the Day: $TSLA TWAP HFT Algo for 11-17-15, T/S SELL #Quant $MSFT $GOOG $GPRO $FB $AAPL $NFLX $AMZN $QQQ"
2015/11/18,"APPLE ADDED TO CONVICTION LIST AT GOLDMAN, REMAINS BUY.TGT $163. $AAPL. Nasdaq100'deki %12'lik a??rl???yla vadelileri pozitif etkiliyebilir."
2015/11/18,Goldman Sachs See's Apple Services Building Revenue to $533 Billion by 2017
2015/11/18,"Amazing Tweets From '14: Called 20% move in $AAPL, 12% Move in $PCLN and 35% move in $IBB"
2015/11/18,Any time a stock is in trouble  $GOOG $AAPL $MSFT names come out. NO one is buying $GPRO it's a spec if you want  to go long the stock.
2015/11/18,"RT @kthirum1: ?? LET'S GO #TEAMBILLIONAIRE!!

BUY $OOIL U CAN! ??"
2015/11/18,"RT @kthirum1: ?? LET'S GO #TEAMBILLIONAIRE!!

BUY $OOIL U CAN! ??"
2015/11/18,"RT @kthirum1: ?? LET'S GO #TEAMBILLIONAIRE!!

BUY $OOIL U CAN! ??"
2015/11/18,"RT @kthirum1: ?? LET'S GO #TEAMBILLIONAIRE!!

BUY $OOIL U CAN! ??"
2015/11/18,"RT @kthirum1: ?? LET'S GO #TEAMBILLIONAIRE!!

BUY $OOIL U CAN! ??"
2015/11/18,"RT @kthirum1: ?? LET'S GO #TEAMBILLIONAIRE!!

BUY $OOIL U CAN! ??"
2015/11/18,"RT @kthirum1: ?? LET'S GO #TEAMBILLIONAIRE!!

BUY $OOIL U CAN! ??"
2015/11/18,RT @seeitmarket: Is Apple Carving Out A Head &amp; Shoulders Topping Pattern?
2015/11/18,Triforcetrader interview: See how he is on track to a MILLION $$ in profits first year trading!:
2015/11/18,This simple diagram explains how Apple thinks about its strategy:
2015/11/18,"RT kthirum1: $SPY $AAPL 116 stocks appeared golden cross 2015-11-17 more info, please check"
2015/11/18,Is Apple Carving Out A Head &amp; Shoulders Topping Pattern?
2015/11/18,Apple-As-A-Service Note Lifts Tech ETFs; Gold Reels $AAPL
2015/11/18,RT @kthirum1: RT kthirum1: RT kthirum1: RT BoardCentral: Top Stock searches on message boards and Twitter: $UPOT $SPY $IWM $AAPL $MTCH (10:…
2015/11/18,$AAPL - Should You Buy GoPro Inc Below Its IPO Price?
2015/11/18,RT @andreascseh: #Samsung #GalaxyS6 is #1 in 14 markets $GS proving again it's ridiculous incompetence $SSNLF $AAPL
2015/11/18,"Trading Signals that work, day in and day out. 

ONLY @"
2015/11/18,Goldman Sachs Adds Apple $AAPL to Conviction Buy List; Sees Mutli-Year Monetization Opportunity
2015/11/18,EutheniaADV: $AAPL outlook for November 19?2015
2015/11/18,toptickertweets $AAPL $DAX $SPY $TSLA $FB #FinTech #FinServ
2015/11/18,RT @kthirum1: PortfolioBuzz: CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA
2015/11/18,Stocks Hit Session Highs As Apple Retakes Key Support
2015/11/18,5 things that can affect the Apple Watch price tag...#Appel $AAPL
2015/11/18,$NFLX looks set to continue higher. $120/$121 in play.  $TSLA needs thru tough $215/216 area early. $AAPL strong on $GS upgrade. $FB good
2015/11/18,Apple Pay Targets Growth With Aggressive Market Expansion
2015/11/18,These assets are seeing a jump in tweets $AAPL $DAX $NFLX $SENSEX $TGT
2015/11/18,"Solitamente evito come la peste di darne conto, ma… ""Goldman Sachs: +43% prezzo azioni $AAPL nei prossimi 12 mesi"""
2015/11/18,Looking at $HOV For a quick bounce play. $IBB $AAPL
2015/11/18,"最近のApple株価は上がり方は弱いけど下がる時はかなり落ちる。
$AAPL"
2015/11/18,"Popular: $QCOM, $YNDX, $AAPL, $CIT, $NBL, $FINL, $SFM, $QRVO"
2015/11/18,RT @DayTradersGroup: all OUT 4 now Our $FB Dec15 110.00 calls 1.90 from #timestamped entry @ 1.58 - get Alerted each time we buy/sell $AAPL…
2015/11/18,RT @DayTradersGroup: all OUT 4 now Our $FB Dec15 110.00 calls 1.90 from #timestamped entry @ 1.58 - get Alerted each time we buy/sell $AAPL…
2015/11/18,RT iliganonko: kthirum1: CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA …
2015/11/18,RT @CenterTrading: The Secret Law of Attraction – So Inspiring!
2015/11/18,RT @businessinsider: Apple is releasing a round charging dock for the Apple Watch $AAPL
2015/11/18,"AAPL Apple, Inc. Bid Size"
2015/11/18,RT kthirum1: RT kthirum1: RT Top_Tech_Stocks: #Tech #stocks $AAPL Apple  Daily:-0.42% Weekly:-2.64% YTD:3.4% Trend…
2015/11/18,"CamilleHurn: RT CasperCucumber: What if $GS went long $AAPL and nobody cared?  Oh wait, that's what happened."
2015/11/18,sherloksam: RT RaginCajun: Apple Back On Top | $AAPL
2015/11/18,RT @CenterTrading: The Secret Law of Attraction – So Inspiring!
2015/11/18,CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA
2015/11/18,RT ClearGrip: kthirum1: kthirum1: CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA …
2015/11/18,RT @kthirum1: RT kthirum1: RT marketreturn: Top Stock searches on message boards and Twitter: $UPOT $FB $SPY $CRL $AAPL  (11:01 AM) #stocks…
2015/11/18,$AAPL The Most Absurd Dominance Ever
2015/11/18,$AAPL hoping it gets above 10SMA
2015/11/18,"RT @ValaAfshar: Company cash and investment ($Billion)

$AAPL $205.5
$MSFT $108
$GOOG $67
$CSCO $62
$ORCL $54
$YHOO 34
$QCOM $32
$EMC $15
$…"
2015/11/18,Free Video: Understanding The 30-minute Market Update
2015/11/19,$AAPL push it baby Push it....
2015/11/19,andreascseh: Even a tiny #Gold Mining Co. is outperforming Goldman's #Apple Rally $GORO (+7.05%) vs $AAPL (+1.5%) …
2015/11/19,Apple The Biggest Threat To Visa And MasterCard
2015/11/19,2016 $AAPL $NFLX $GOOGL $MSFT $AMZN $BOX $IBM $UA $FIT $BBRY $AMX  $AAPL $NFLX $GOOGL $MSFT $AMZN $BOX $IBM $UA
2015/11/19,#Stocks #Invest #Stockmarket $SPY $SPX #China #Japan #Germany #France #CNBC $FB $AAPL
2015/11/19,Cashflowquad: RT nanexllc: That spike in $AAPL is a single late dark pool print
2015/11/19,thetruthization: #Stocks #Invest #Stockmarket $SPY $SPX #China #Japan #Germany #France #CNBC $FB $AAPL
2015/11/19,jmonteforte: RT MadMoneyOnCNBC: Can you say CHEAP. Why jimcramer says $AAPL trades more like it sells bumpers &amp; da…
2015/11/19,toptickertweets $KBIO $AAPL $SPY $DAX $AVXL #FinTech #FinServ
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,newsagg: $AAPL today
2015/11/19,Not wise to buy $AAPL after this little run.  We expect a pullback  WEEKLYOPTIONSTRADING
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,"RT @bluezh1218: Speaking of $NKE , compare $AAPL and $NKE charts side by side"
2015/11/19,Via STERLINGMHOLMES: Via BUZZ_Just_In: These assets are seeing a jump in tweets #FTSE100 $USDCAD $GOOG $AAPL $DB …
2015/11/19,DrDuru: %stocks&gt;40DMA=49.7% The S&amp;P 500 Flips the Script
2015/11/19,Morning Call 11.19.15: Video Prep covering $SPY $QQQ $IWM $AMZN $AAPL $STUDY
2015/11/19,kharvsf: RT philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY…
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,RT @MadMoneyOnCNBC: Can you say CHEAP. Why @jimcramer says $AAPL trades more like it sells bumpers &amp; dashboards
2015/11/19,igorbraci1: RT TheStreet: You should buy Apple -- like right now.
2015/11/19,$AAPL STC at $.32 limit order that I had bc I was away from monitor. Retested $118 like I was figuring she would. Still nice 33% gain
2015/11/19,DxInfoSearhc: RT philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM…
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,"i8and8: Where Google, Apple, And Amazon Employees Want To Work Next $GOOG $AAPL $AMZN"
2015/11/19,These assets are seeing a jump in tweets $AAPL $EURUSD $SENSEX
2015/11/19,kthirum1: NASDAQPlays: RT mjcharts: Join
2015/11/19,"kthirum1: IHNewsDesk: $DXJ Stock Message Board Updated Thursday, November 19, 2015 03:10:53 AM $QLD $AAPL $AMZN $V…"
2015/11/19,RT: attemptitnow: Save $120 Switch from #AppleMusic to World’s 15 Best Free Music #Streaming Platforms $AAPL $P $M…
2015/11/19,kthirum1: Alphavisor: techsparks ISS_Above $CHTR $AAPL  $GOOG #pitch #pasadena InnovatPasadena
2015/11/19,CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA
2015/11/19,"@OphirGottlieb it is .. up almost a buckaroo  at 118 and some change --&gt;&gt; going to  120 tomorrow ? $AAPL

Day High 118.35  
Day Low 116.76"
2015/11/19,"PolgarStocks: $AAPL Stock Price Updated Thursday, November 19, 2015 10:06:58 AM $XLY $XLE $USO $GOOG"
2015/11/19,BjuizrBUZZ: RT philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $…
2015/11/19,#Tech #stocks $AAPL Apple  Daily:3.17% Weekly:1.02% YTD:6.68% Trend:68 / 100
2015/11/19,kthirum1: TickerLensAAPL: Apple Inc. (AAPL) Stock Could Increase 43 Percent: Goldman Sachs
2015/11/19,Microsoft Has Lost The Smartphone Battle
2015/11/19,hCiSlaughtre: RT philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM…
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,"RT @stevewalker36: Territorial Warers..! | #FED  $EURUSD $GBPUSD $USDJPY $SPY $SPX #Oil #Gold #Forex #Trading $AAPL $TSLA $GOOG $FB | 
http…"
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,Oil - Where Is The War Premium?
2015/11/19,"kthirum1: kthirum1: PolgarStocks: AAPL Apple, Inc. Prev Close"
2015/11/19,"RT @FinanceTrends: Google vs. Apple and ""FANG"" stocks, 2009-2015:"
2015/11/19,kthirum1: AI_Scientist: RT kthirum1: PortfolioBuzz: CityFALCON score gives top rated news for FREE #bigdata $AAPL …
2015/11/19,TRUduts: RT philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY…
